category,brand,model,weight_kg,reference_price,currency,product_url,official_source
sleeping-pad,Therm-a-Rest,NeoAir® XTherm™ NXT Sleeping Pad,0.44,229.95,USD,https://www.campgearcompare.com/products/therm-a-rest-neoair-xtherm-nxt-sleeping-pad.html,https://www.thermarest.com/products/neoair-xtherm-nxt-sleeping-pad
sleeping-pad,Therm-a-Rest,NeoLoft™ Sleeping Pad,0.85,249.95,USD,https://www.campgearcompare.com/products/therm-a-rest-neoloft-sleeping-pad.html,https://www.thermarest.com/products/neoloft-sleeping-pad
sleeping-pad,Therm-a-Rest,Original Z Lite™ Sleeping Pad,0.4,49.95,USD,https://www.campgearcompare.com/products/therm-a-rest-original-z-lite-sleeping-pad.html,https://www.thermarest.com/products/original-z-lite-sleeping-pad
sleeping-pad,Therm-a-Rest,RidgeRest® Classic Sleeping Pad,0.4,34.95,USD,https://www.campgearcompare.com/products/therm-a-rest-ridgerest-classic-sleeping-pad.html,https://www.thermarest.com/products/ridgerest-classic-sleeping-pad
sleeping-pad,Therm-a-Rest,Trail Scout™ Sleeping Pad,0.42,64.95,USD,https://www.campgearcompare.com/products/therm-a-rest-trail-scout-sleeping-pad.html,https://www.thermarest.com/products/trail-scout-sleeping-pad
sleeping-pad,Therm-a-Rest,Z Lite™ SOL Sleeping Pad,0.28,49.95,USD,https://www.campgearcompare.com/products/therm-a-rest-z-lite-sol-sleeping-pad.html,https://www.thermarest.com/products/z-lite-sol-sleeping-pad
stove,Fire Maple,Blade 2 Titanium Remote-Canister Backpacking Stove,0.14,69.95,USD,https://www.campgearcompare.com/products/fire-maple-blade-2-titanium-ultralight-backpacking-stove.html,https://firemaplegear.com/products/blade-2-titanium-ultralight-backpacking-stove
stove,Fire Maple,Buzz 3.1kW Lightweight Backpacking Stove,0.07,23.95,USD,https://www.campgearcompare.com/products/fire-maple-buzz-portable-backpacking-stove.html,https://firemaplegear.com/products/buzz-portable-backpacking-stove
stove,Fire Maple,FMS-102 Piezo Gas Stove,0.13,21.99,USD,https://www.campgearcompare.com/products/fire-maple-fms-102-stove.html,https://firemaplegear.com/products/fms-102-stove
stove,Fire Maple,FMS-105 3kW Remote-Canister Stove with Piezo Ignition,0.25,25.99,USD,https://www.campgearcompare.com/products/fire-maple-fms-105.html,https://firemaplegear.com/products/fms-105
stove,Fire Maple,FMS-116T Titanium Backpacking Stove,0.05,39.95,USD,https://www.campgearcompare.com/products/fire-maple-116-t-titanium-backpacking-stove.html,https://firemaplegear.com/products/116-t-titanium-backpacking-stove
stove,Fire Maple,FMS-118 Remote Stove with Preheat Tube,0.15,39.95,USD,https://www.campgearcompare.com/products/fire-maple-fms-118-gas-stove.html,https://firemaplegear.com/products/fms-118-gas-stove
stove,Fire Maple,FMS-300T Titanium Backpacking Stove,0.04,29.95,USD,https://www.campgearcompare.com/products/fire-maple-300-t-ultralight-titanium-backpacking-stove.html,https://firemaplegear.com/products/300-t-ultralight-titanium-backpacking-stove
stove,Fire Maple,Fortress Titanium Flat-Pack Wood Stove,0.22,62.95,USD,https://www.campgearcompare.com/products/fire-maple-fortress-titanium-wood-stove.html,https://firemaplegear.com/products/fortress-titanium-wood-stove
stove,Fire Maple,GreenPeak II 2.6kW Pressure-Regulated Stove,0.1,32.95,USD,https://www.campgearcompare.com/products/fire-maple-green-peak-ii-gas-stove-pressure-regulator-3-4oz-2600w.html,https://firemaplegear.com/products/green-peak-ii-gas-stove-pressure-regulator-3-4oz-2600w
stove,Fire Maple,GreenPeak Pro Pressure-Regulated Backpacking Stove,0.09,32.95,USD,https://www.campgearcompare.com/products/fire-maple-greenpeak-gas-stove-with-electric-ignition-pro.html,https://firemaplegear.com/products/greenpeak-gas-stove-with-electric-ignition-pro
stove,Fire Maple,GreenPeak Standard 2.8kW Backpacking Stove,0.09,19.95,USD,https://www.campgearcompare.com/products/fire-maple-greenpeak-backpacking-stove.html,https://firemaplegear.com/products/greenpeak-backpacking-stove
stove,Fire Maple,Hornet Ⅱ Titanium Gas Stove,0.05,39.95,USD,https://www.campgearcompare.com/products/fire-maple-hornet-ii-titanium-gas-stove.html,https://firemaplegear.com/products/hornet-ii-titanium-gas-stove
stove,Fire Maple,Lotus Titanium Solid Fuel Stove,0.07,35.95,USD,https://www.campgearcompare.com/products/fire-maple-lotus-titanium-solid-alcohol-stove.html,https://firemaplegear.com/products/lotus-titanium-solid-alcohol-stove
stove,Fire Maple,Petrel Titanium Ultralight Remote Stove,0.1,54.95,USD,https://www.campgearcompare.com/products/fire-maple-petrel-titanium-ultralight-backpack-stove.html,https://firemaplegear.com/products/petrel-titanium-ultralight-backpack-stove
stove,Fire Maple,Polaris Pressure-Regulated Backpacking Stove,0.08,44.95,USD,https://www.campgearcompare.com/products/fire-maple-polaris-gas-pressure-regulator-stove.html,https://firemaplegear.com/products/polaris-gas-pressure-regulator-stove
stove,Fire Maple,Polaris Pressure-regulator Remote Gas Stove,0.18,59.95,USD,https://www.campgearcompare.com/products/fire-maple-polaris-remote-gas-pressure-regulator-stove.html,https://firemaplegear.com/products/polaris-remote-gas-pressure-regulator-stove
stove,Fire Maple,Torch 2 oz Backpacking Stove with Piezo Ignition,0.06,13.95,USD,https://www.campgearcompare.com/products/fire-maple-torch-backpacking-stove.html,https://firemaplegear.com/products/torch-backpacking-stove
stove,OneTigris,NESTFIRE Splicing Stove,3.28,89.97,USD,https://www.campgearcompare.com/products/onetigris-nestfire-splicing-stove.html,https://camping.onetigris.com/products/nestfire-splicing-stove
stove,OneTigris,ROCUBOID Splicing Stove,0.43,26.99,USD,https://www.campgearcompare.com/products/onetigris-rocuboid-splicing-stoves.html,https://camping.onetigris.com/products/rocuboid-splicing-stoves
stove,OneTigris,TIGER ROAR Tent Stove,9.6,299.99,USD,https://www.campgearcompare.com/products/onetigris-tiger-roar-tent-stove.html,https://camping.onetigris.com/products/tiger-roar-tent-stove
tarp,Big Agnes,Gold Camp 3 Tarp,2.09,159.96,USD,https://www.campgearcompare.com/products/big-agnes-gold-camp-3-tarp.html,https://www.bigagnes.com/products/gold-camp-3-tarp
tarp,Big Agnes,Sage Canyon Shelter Plus,4.03,379.95,USD,https://www.campgearcompare.com/products/big-agnes-sage-canyon.html,https://www.bigagnes.com/products/sage-canyon
tarp,DOD,Base Camp Awning,6.76,199.0,USD,https://www.campgearcompare.com/products/dod-base-camp-awning.html,https://dodoutdoors.com/products/base-camp-awning
tarp,DOD,Itsuka Tarp,5.71,159.0,USD,https://www.campgearcompare.com/products/dod-itsuka-tarp.html,https://dodoutdoors.com/products/itsuka-tarp
tarp,DOD,Kama Tarp,4.08,179.0,USD,https://www.campgearcompare.com/products/dod-kama-tarp.html,https://dodoutdoors.com/products/kama-tarp
tarp,Montbell,Big Tarp HX (Dark Forest),3.08,225.0,GBP,https://www.campgearcompare.com/products/montbell-big-tarp-hx-dark-forest.html,https://www.montbell.co.uk/products/big-tarp-hx-dark-forest
tarp,Montbell,Mini Tarp HX (Dark Forest),0.87,100.0,GBP,https://www.campgearcompare.com/products/montbell-mini-tarp-hx-dark-forest.html,https://www.montbell.co.uk/products/mini-tarp-hx-dark-forest
tarp,Montbell,Mini Tarp HX (Green),0.87,100.0,GBP,https://www.campgearcompare.com/products/montbell-mini-tarp-hx-green.html,https://www.montbell.co.uk/products/mini-tarp-hx-green
tarp,Naturehike,Automatic Canopy Sun Shelter,9.0,69.99,USD,https://www.campgearcompare.com/products/naturehike-automatic-beach-tent.html,https://www.naturehike.com/products/automatic-beach-tent
tarp,Naturehike,Camping Tarp,7.0,93.49,USD,https://www.campgearcompare.com/products/naturehike-camping-tarp.html,https://www.naturehike.com/products/camping-tarp
tarp,Naturehike,Cloud Boundar™ 4-sided Pop-Up Canopy Tent,1.0,35.99,USD,https://www.campgearcompare.com/products/naturehike-camping-tent-canopy-sun-shade.html,https://www.naturehike.com/products/camping-tent-canopy-sun-shade
tarp,Naturehike,Cloud Boundar™ 6-sided Pop-Up Canopy Tent,1.0,42.99,USD,https://www.campgearcompare.com/products/naturehike-cloud-boundartm-6-sided-pop-up-canopy-tent.html,https://www.naturehike.com/products/cloud-boundartm-6-sided-pop-up-canopy-tent
tarp,Naturehike,Cloud Desk Twin Tower Shelter Canopy,12.0,429.99,USD,https://www.campgearcompare.com/products/naturehike-naturehike-outdoor-camping-glamping-cloud-desk-shelter-open-awning-canopy.html,https://www.naturehike.com/products/naturehike-outdoor-camping-glamping-cloud-desk-shelter-open-awning-canopy
tarp,Naturehike,Cloud Skies™ Lite Camping Canopy,3.45,69.99,USD,https://www.campgearcompare.com/products/naturehike-naturehike-cloud-skies-camping-tarp-with-poles-waterproof-sun-shelter.html,https://www.naturehike.com/products/naturehike-cloud-skies-camping-tarp-with-poles-waterproof-sun-shelter
tarp,Naturehike,Cloud Skies™ Titanium-Coated Camping Canopy,5.5,89.99,USD,https://www.campgearcompare.com/products/naturehike-item.html,https://www.naturehike.com/products/item
tarp,Naturehike,Ground cloth For Camping Tent Canopy Sun Shade,0.98,35.99,USD,https://www.campgearcompare.com/products/naturehike-ground-cloth-for-camping-tent-canopy-sun-shade.html,https://www.naturehike.com/products/ground-cloth-for-camping-tent-canopy-sun-shade
tarp,Naturehike,Hexagon Canvas Camping Tarp,4.5,152.54,USD,https://www.campgearcompare.com/products/naturehike-naturehike-outdoor-glamping-camping-fly-tent-cotton-hexagon-tarp-nh20tm005.html,https://www.naturehike.com/products/naturehike-outdoor-glamping-camping-fly-tent-cotton-hexagon-tarp-nh20tm005
tarp,Naturehike,Military Single Canopy,10.0,209.0,USD,https://www.campgearcompare.com/products/naturehike-military-single-canopy.html,https://www.naturehike.com/products/military-single-canopy
tarp,Naturehike,Naturehike Awning Large Cotton Canopy Tent,6.5,464.93,USD,https://www.campgearcompare.com/products/naturehike-naturehike-outdoor-awning-large-canopy-cotton-tarp-tent.html,https://www.naturehike.com/products/naturehike-outdoor-awning-large-canopy-cotton-tarp-tent
tarp,Naturehike,Naturehike Light Peak Blackout Canopy,5.0,129.0,USD,https://www.campgearcompare.com/products/naturehike-naturehike-light-peak-blackout-canopy.html,https://www.naturehike.com/products/naturehike-light-peak-blackout-canopy
tarp,Naturehike,Naturehike Pyramid Tipi Tent 3 to 4 Person Waterproof Windproof Easy Setup Camping Shelter,0.9,39.99,USD,https://www.campgearcompare.com/products/naturehike-naturehike-pyramid-tipi-tent-3-to-4-person-waterproof-windproof-easy-setup-camping-shelter.html,https://www.naturehike.com/products/naturehike-pyramid-tipi-tent-3-to-4-person-waterproof-windproof-easy-setup-camping-shelter
tarp,Naturehike,Naturehike SHARK Black Vinyl Hexagonal Sunshade,3.0,119.0,USD,https://www.campgearcompare.com/products/naturehike-naturehike-canopy.html,https://www.naturehike.com/products/naturehike-canopy
tarp,OneTigris,BULWARK Rain Fly Camping Tarp,1.1,56.98,USD,https://www.campgearcompare.com/products/onetigris-camping-tarp-01.html,https://camping.onetigris.com/products/camping-tarp-01
tarp,OneTigris,PROTEUS Rain Fly Camping Tarp,1.59,89.99,USD,https://www.campgearcompare.com/products/onetigris-proteus-rain-fly-camping-trap.html,https://camping.onetigris.com/products/proteus-rain-fly-camping-trap
tarp,Sea to Summit,Escapist Evo Tarp,0.37,220.0,USD,https://www.campgearcompare.com/products/sea-to-summit-escapist-evo-tarp.html,https://seatosummit.com/products/escapist-evo-tarp
tarp,Sea to Summit,Escapist Mesh Bug Shelter,0.43,220.0,USD,https://www.campgearcompare.com/products/sea-to-summit-escapist-mesh-bug-shelter.html,https://seatosummit.com/products/escapist-mesh-bug-shelter
tarp,Sea to Summit,Minimalist Tarp,0.41,270.0,USD,https://www.campgearcompare.com/products/sea-to-summit-minimalist-tarp.html,https://seatosummit.com/products/minimalist-tarp
tarp,Sea to Summit,Ultra-Sil Nano Tarp Poncho,0.21,134.95,USD,https://www.campgearcompare.com/products/sea-to-summit-ultra-sil-nano-tarp-poncho.html,https://seatosummit.com/products/ultra-sil-nano-tarp-poncho
tarp,Snow Peak,HD Tarp Hexa Evo Pro. Ivory,5.69,549.95,USD,https://www.campgearcompare.com/products/snow-peak-hd-tarp-hexa-evo-pro-ivory.html,https://www.snowpeak.com/products/hd-tarp-hexa-evo-pro-ivory
tarp,Snow Peak,HD Tarp Shield Hexa Evo Pro.,4.99,499.95,USD,https://www.campgearcompare.com/products/snow-peak-hd-tarp-shield-hexa-evo-pro.html,https://www.snowpeak.com/products/hd-tarp-shield-hexa-evo-pro
tarp,Snow Peak,Hexa Evo Takibi Inner Tarp,2.82,269.95,USD,https://www.campgearcompare.com/products/snow-peak-takibi-hd-tarp-hexa-evo-pro-inner-roof.html,https://www.snowpeak.com/products/takibi-hd-tarp-hexa-evo-pro-inner-roof
tarp,Snow Peak,Hexa Tarp M,2.92,257.56,USD,https://www.campgearcompare.com/products/snow-peak-hexa-tarp-m.html,https://www.snowpeak.com/products/hexa-tarp-m
tarp,Snow Peak,Hexa Tarp Pro Set M,9.4,377.96,USD,https://www.campgearcompare.com/products/snow-peak-hexa-tarp-pro-set-m.html,https://www.snowpeak.com/products/hexa-tarp-pro-set-m
tarp,Snow Peak,Hexa Tarp Set L,9.53,549.95,USD,https://www.campgearcompare.com/products/snow-peak-copy-of-hd-hexa-tarp-pro-set-l.html,https://www.snowpeak.com/products/copy-of-hd-hexa-tarp-pro-set-l
tarp,Snow Peak,Land Nest Shelter,17.4,749.95,USD,https://www.campgearcompare.com/products/snow-peak-land-nest-shelter.html,https://www.snowpeak.com/products/land-nest-shelter
tarp,Snow Peak,Land Nest Shelter in Ivory,17.4,999.95,USD,https://www.campgearcompare.com/products/snow-peak-land-nest-shelter-in-ivory.html,https://www.snowpeak.com/products/land-nest-shelter-in-ivory
tarp,Snow Peak,Land Nest Tarp Set,7.54,249.95,USD,https://www.campgearcompare.com/products/snow-peak-landnest-tarp.html,https://www.snowpeak.com/products/landnest-tarp
tarp,Snow Peak,Living Shell Long Pro.,20.8,1329.96,USD,https://www.campgearcompare.com/products/snow-peak-living-shell-long-pro.html,https://www.snowpeak.com/products/living-shell-long-pro
tarp,Snow Peak,Living Shell Long Pro. in Ivory,22.0,1399.96,USD,https://www.campgearcompare.com/products/snow-peak-living-shell-pro-series-ivory.html,https://www.snowpeak.com/products/living-shell-pro-series-ivory
tarp,Snow Peak,Penta Tarp,1.06,104.96,USD,https://www.campgearcompare.com/products/snow-peak-stp-381.html,https://www.snowpeak.com/products/stp-381
tarp,Snow Peak,Penta Tarp in Ivory,1.2,104.96,USD,https://www.campgearcompare.com/products/snow-peak-penta-tarp-ivory.html,https://www.snowpeak.com/products/penta-tarp-ivory
tarp,Snow Peak,Recta Tarp L,4.94,325.46,USD,https://www.campgearcompare.com/products/snow-peak-recta-tarp-l.html,https://www.snowpeak.com/products/recta-tarp-l
tarp,Snow Peak,Recta Tarp L Set,13.61,529.16,USD,https://www.campgearcompare.com/products/snow-peak-hd-trap-shield-recta-l-proset.html,https://www.snowpeak.com/products/hd-trap-shield-recta-l-proset
tarp,Snow Peak,Recta Tarp M,3.12,264.56,USD,https://www.campgearcompare.com/products/snow-peak-recta-tarp-m.html,https://www.snowpeak.com/products/recta-tarp-m
tarp,Snow Peak,Recta Tarp M Set,11.4,489.96,USD,https://www.campgearcompare.com/products/snow-peak-hd-tarp-shield-recta-m-pro.html,https://www.snowpeak.com/products/hd-tarp-shield-recta-m-pro
tarp,Snow Peak,Takibi Tarp Hexa Set M,9.32,549.95,USD,https://www.campgearcompare.com/products/snow-peak-takibi-hexa-set.html,https://www.snowpeak.com/products/takibi-hexa-set
tarp,Snow Peak,Takibi Tarp Octa,9.18,777.95,USD,https://www.campgearcompare.com/products/snow-peak-takibi-tarp-octa.html,https://www.snowpeak.com/products/takibi-tarp-octa
tent,3F UL Gear,Lanshan 1,0.92,130.0,USD,https://www.campgearcompare.com/products/3f-ul-gear-lanshan-1.html,https://3fulgear.com/product/ultralight-tent/lanshan-1/
tent,3F UL Gear,Lanshan 1 Pro,0.69,169.0,USD,https://www.campgearcompare.com/products/3f-ul-gear-lanshan-1-pro.html,https://3fulgear.com/product/ultralight-tent/lanshan-1-pro/
tent,3F UL Gear,Lanshan 2,1.06,140.0,USD,https://www.campgearcompare.com/products/3f-ul-gear-lanshan-2.html,https://3fulgear.com/product/ultralight-tent/lanshan2-classic/
tent,3F UL Gear,Lanshan 2 Pro,0.92,172.9,USD,https://www.campgearcompare.com/products/3f-ul-gear-lanshan-2-pro.html,https://3fulgear.com/product/ultralight-tent/lanshan-2-pro/
tent,Asta Gear,ASTA GEAR  pyramid windwisper 4 Four Person Tent rain proof and wind resistant riding camping outdoor,2.0,12.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-pyramid-windwisper-4-four-person-tent-rain-proof-and-wind-resistant-riding-camping-outdoor.html,https://astagear.com/products/asta-gear-pyramid-windwisper-4-four-person-tent-rain-proof-and-wind-resistant-riding-camping-outdoor
tent,Asta Gear,ASTA GEAR Aurora 2 camping tent ul tent backpacking tent,2.8,100.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-aurora-2-camping-tent-ul-tent-backpacking-tent.html,https://astagear.com/products/asta-gear-aurora-2-camping-tent-ul-tent-backpacking-tent
tent,Asta Gear,ASTA GEAR Greenmountain 2 camping ultralight 2 person tent for camping  Backpacking Trekking Hiking Cycling,2.0,105.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-greenmountain-2-camping-ultralight-2-person-tent-for-camping-backpacking-trekking-hiking-cycling.html,https://astagear.com/products/asta-gear-greenmountain-2-camping-ultralight-2-person-tent-for-camping-backpacking-trekking-hiking-cycling
tent,Asta Gear,ASTA GEAR Hidden Mountain 1.5 person camping tent  Tunnel tower Tunnel tent Pyramid tent,1.8,115.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-hidden-mountain-1-5-person-camping-tent-tunnel-tower-tunnel-tent-pyramid-tent.html,https://astagear.com/products/asta-gear-hidden-mountain-1-5-person-camping-tent-tunnel-tower-tunnel-tent-pyramid-tent
tent,Asta Gear,ASTA GEAR Mars base 10 person team tent Semicircle tent Spherical tent camping self driving picnic barbecue tent,12.0,615.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-mars-base-10-person-team-tent-semicircle-tent-spherical-tent-camping-self-driving-picnic-barbecue-tent.html,https://astagear.com/products/asta-gear-mars-base-10-person-team-tent-semicircle-tent-spherical-tent-camping-self-driving-picnic-barbecue-tent
tent,Asta Gear,"ASTA GEAR Outdoor Camping Professional camping and mountaineering tent, two person and three person tent with built-in canopy",2.8,149.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-outdoor-camping-professional-camping-and-mountaineering-tent-two-person-and-three-person-tent-with-built-in-canopy.html,https://astagear.com/products/asta-gear-outdoor-camping-professional-camping-and-mountaineering-tent-two-person-and-three-person-tent-with-built-in-canopy
tent,Asta Gear,ASTA GEAR Yun Chuan double-sided silicon-coated double A pyramid 15D nylon rodless camping hiking outdoor tent,1.19,49.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-yun-chuan-double-sided-silicon-coated-double-a-pyramid-15d-nylon-rodless-camping-hiking-outdoor-tent.html,https://astagear.com/products/asta-gear-yun-chuan-double-sided-silicon-coated-double-a-pyramid-15d-nylon-rodless-camping-hiking-outdoor-tent
tent,Asta Gear,ASTAGEAR windwisper2 pyramid tent ul tent camping tent bushcraft,2.2,31.0,USD,https://www.campgearcompare.com/products/asta-gear-astagear-windwisper2-pyramid-tent-ul-tent-camping-tent-bushcraft.html,https://astagear.com/products/astagear-windwisper2-pyramid-tent-ul-tent-camping-tent-bushcraft
tent,Asta Gear,"Asta Gear Crescent 1 20D Silione Nylon 1person windproof ,rainproof camping Tent",1.6,119.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-crescent-1-20d-silione-nylon-1person-windproof-rainproof-camping-tent.html,https://astagear.com/products/asta-gear-crescent-1-20d-silione-nylon-1person-windproof-rainproof-camping-tent
tent,Asta Gear,"Asta Gear Crescent 2 20D Silione Nylon 2persons windproof ,rainproof camping Tent",2.5,56.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-crescent-2-20d-silione-nylon-2persons-windproof-rainproof-camping-tent.html,https://astagear.com/products/asta-gear-crescent-2-20d-silione-nylon-2persons-windproof-rainproof-camping-tent
tent,Asta Gear,Asta Gear SKYLARKS 2persons Tent 20D Doubleside silicone Windproof Rainproof and UL tent,2.5,127.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-skylarks-2persons-tent-20d-doubleside-silicone-windproof-rainproof-and-ul-tent.html,https://astagear.com/products/asta-gear-skylarks-2persons-tent-20d-doubleside-silicone-windproof-rainproof-and-ul-tent
tent,Asta Gear,"Asta Gear Shanzhu 1 Pyramid Tent: Ultralight 1-Person, Windproof Waterproof, Quick Setup for Hiking & Camping",0.72,159.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-shanzhu-1-pyramid-tent-ultralight-1-person-windproof-waterproof-quick-setup-for-hiking-camping.html,https://astagear.com/products/asta-gear-shanzhu-1-pyramid-tent-ultralight-1-person-windproof-waterproof-quick-setup-for-hiking-camping
tent,Asta Gear,"Asta Gear Yunshan 1-Person Single-Sided Silicon Coated Tent, 15D Ultralight, Heavy Rain & Wind Resistant Solo Camping Shelter",0.3,59.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-yunshan-1-person-single-sided-silicon-coated-tent-15d-ultralight-heavy-rain-wind-resistant-solo-camping-shelter.html,https://astagear.com/products/asta-gear-yunshan-1-person-single-sided-silicon-coated-tent-15d-ultralight-heavy-rain-wind-resistant-solo-camping-shelter
tent,Asta Gear,Asta gear Shanju 1-person cuben one-man camping pyramid tent camping equipmen,1.0,515.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-shanju-1-person-cuben-one-man-camping-pyramid-tent-camping-equipmen.html,https://astagear.com/products/asta-gear-shanju-1-person-cuben-one-man-camping-pyramid-tent-camping-equipmen
tent,Asta Gear,Asta gear Shanju 1-person ultra-light nylon tear resistant 20D single silicon one-man camping pyramid tent camping equipment,1.0,189.0,USD,https://www.campgearcompare.com/products/asta-gear-asta-gear-shanju-1-person-ultra-light-nylon-tear-resistant-20d-single-silicon-one-man-camping-pyramid-tent-camping-equipment.html,https://astagear.com/products/asta-gear-shanju-1-person-ultra-light-nylon-tear-resistant-20d-single-silicon-one-man-camping-pyramid-tent-camping-equipment
tent,Asta Gear,AstaGear Vista 2-Person Lightweight Tent,1.3,178.72,USD,https://www.campgearcompare.com/products/asta-gear-astagear-vista-2-person-lightweight-tent-outdoor-hiking-camping-shelter-rainproof-wind-resistant.html,https://astagear.com/products/astagear-vista-2-person-lightweight-tent-outdoor-hiking-camping-shelter-rainproof-wind-resistant
tent,Asta Gear,Astagear Pursuit 2 2-Person Camping Tent,1.2,190.0,USD,https://www.campgearcompare.com/products/asta-gear-astagear-pursuit-2-2-person-lightweight-silicone-coated-fast-setup-outdoor-camping-tent-windproof-waterproof-for-hiking-mountaineering.html,https://astagear.com/products/astagear-pursuit-2-2-person-lightweight-silicone-coated-fast-setup-outdoor-camping-tent-windproof-waterproof-for-hiking-mountaineering
tent,Asta Gear,"Astagear Yunshan 1-Person Single-Sided Silicone-Coated Ultralight Tent 15D, Heavy Rainproof & Windproof",0.3,59.0,USD,https://www.campgearcompare.com/products/asta-gear-astagear-yunshan-1-person-single-sided-silicone-coated-ultralight-tent-15d-heavy-rainproof-windproof.html,https://astagear.com/products/astagear-yunshan-1-person-single-sided-silicone-coated-ultralight-tent-15d-heavy-rainproof-windproof
tent,Asta Gear,"Astagear Yunshan 2 Elite 2-Person Tent - 15D Ultra-Light, Heavy Rainproof, Windproof, Snow-Resistant Alpine-Style Tent",0.3,59.0,USD,https://www.campgearcompare.com/products/asta-gear-astagear-yunshan-2-elite-2-person-tent-15d-ultra-light-heavy-rainproof-windproof-snow-resistant-alpine-style-tent.html,https://astagear.com/products/astagear-yunshan-2-elite-2-person-tent-15d-ultra-light-heavy-rainproof-windproof-snow-resistant-alpine-style-tent
tent,Asta Gear,"Yunduan3 Outdoor foldable portable family camping tent, one bedroom, one living room, lightweight cycling and motorcycle tent",4.3,159.0,USD,https://www.campgearcompare.com/products/asta-gear-yunduan3-outdoor-foldable-portable-family-camping-tent-one-bedroom-one-living-room-lightweight-cycling-and-motorcycle-tent.html,https://astagear.com/products/yunduan3-outdoor-foldable-portable-family-camping-tent-one-bedroom-one-living-room-lightweight-cycling-and-motorcycle-tent
tent,Big Agnes,Battle Mountain 2,3.4,719.96,USD,https://www.campgearcompare.com/products/big-agnes-battle-mountain-2.html,https://www.bigagnes.com/products/battle-mountain-2
tent,Big Agnes,Big House 4,5.71,549.95,USD,https://www.campgearcompare.com/products/big-agnes-big-house-426.html,https://www.bigagnes.com/products/big-house-426
tent,Big Agnes,Big House 6,7.26,649.95,USD,https://www.campgearcompare.com/products/big-agnes-big-house-626.html,https://www.bigagnes.com/products/big-house-626
tent,Big Agnes,Blacktail 2 - Vetiver,2.5,299.95,USD,https://www.campgearcompare.com/products/big-agnes-blacktail-two-vetiver.html,https://www.bigagnes.com/products/blacktail-two-vetiver
tent,Big Agnes,Blacktail 2 - Warm Olive,2.27,299.95,USD,https://www.campgearcompare.com/products/big-agnes-blacktail-two.html,https://www.bigagnes.com/products/blacktail-two
tent,Big Agnes,Blacktail 3 - Vetiver,2.77,349.95,USD,https://www.campgearcompare.com/products/big-agnes-blacktail-three-vetiver.html,https://www.bigagnes.com/products/blacktail-three-vetiver
tent,Big Agnes,Blacktail 3 - Warm Olive,2.55,349.95,USD,https://www.campgearcompare.com/products/big-agnes-blacktail-three.html,https://www.bigagnes.com/products/blacktail-three
tent,Big Agnes,Blacktail 4 - Vetiver,3.72,399.95,USD,https://www.campgearcompare.com/products/big-agnes-blacktail-four-vetiver.html,https://www.bigagnes.com/products/blacktail-four-vetiver
tent,Big Agnes,Blacktail 4 - Warm Olive,3.52,399.95,USD,https://www.campgearcompare.com/products/big-agnes-blacktail-426.html,https://www.bigagnes.com/products/blacktail-426
tent,Big Agnes,Blacktail Hotel 2,2.52,349.95,USD,https://www.campgearcompare.com/products/big-agnes-blacktail-hotel-two.html,https://www.bigagnes.com/products/blacktail-hotel-two
tent,Big Agnes,Blacktail Hotel 3,3.09,399.95,USD,https://www.campgearcompare.com/products/big-agnes-blacktail-hotel-three.html,https://www.bigagnes.com/products/blacktail-hotel-three
tent,Big Agnes,Bunk House 4,6.8,649.95,USD,https://www.campgearcompare.com/products/big-agnes-bunk-house-426.html,https://www.bigagnes.com/products/bunk-house-426
tent,Big Agnes,Bunk House 6,8.28,749.95,USD,https://www.campgearcompare.com/products/big-agnes-bunk-house-626.html,https://www.bigagnes.com/products/bunk-house-626
tent,Big Agnes,C Bar 2,1.91,299.95,USD,https://www.campgearcompare.com/products/big-agnes-c-bar-226.html,https://www.bigagnes.com/products/c-bar-226
tent,Big Agnes,C Bar 3,2.22,349.95,USD,https://www.campgearcompare.com/products/big-agnes-c-bar-326.html,https://www.bigagnes.com/products/c-bar-326
tent,Big Agnes,Copper Spur HV UL1 Bikepack,1.27,424.95,USD,https://www.campgearcompare.com/products/big-agnes-copper-spur-hv-ul1-bikepack.html,https://www.bigagnes.com/products/copper-spur-hv-ul1-bikepack
tent,Big Agnes,Copper Spur HV UL3 Bikepack,1.95,535.45,USD,https://www.campgearcompare.com/products/big-agnes-copper-spur-hv-ul3-bikepack.html,https://www.bigagnes.com/products/copper-spur-hv-ul3-bikepack
tent,Big Agnes,Copper Spur UL1,0.97,499.95,USD,https://www.campgearcompare.com/products/big-agnes-copper-spur-ul-one.html,https://www.bigagnes.com/products/copper-spur-ul-one
